trans_hour,trans_day,trans_month,trans_year,category,upi_number,age,trans_amount,state,zip,fraud_risk
19,27,3,2022,11,7662000815,42,4.22,20,20895,0
19,27,3,2022,1,7662000816,27,57.8,34,13367,0
20,27,3,2022,11,7662000817,61,1142.62,2,72059,1
21,27,3,2022,8,7662000818,31,9.59,44,84540,0
22,27,3,2022,4,7662000819,70,335.02,29,68973,1
23,27,3,2022,11,7662000820,70,1011.94,29,68973,1
23,27,3,2022,10,7662000821,74,9.88,10,30756,0
23,27,3,2022,8,7662000822,61,821.02,2,72059,1
23,27,3,2022,13,7662000823,70,7.55,29,68973,1
23,27,3,2022,0,7662000824,30,8.04,9,33710,0
1,28,3,2022,2,7662000825,61,20.15,2,72059,1
1,28,3,2022,3,7662000826,61,16.21,2,72059,1
1,28,3,2022,2,7662000827,61,19.71,2,72059,1
2,28,3,2022,4,7662000828,53,132.48,35,43408,0
3,28,3,2022,9,7662000829,58,4.19,9,33417,0
6,28,3,2022,12,7662000830,83,7.17,29,68881,0
7,28,3,2022,9,7662000831,59,8.58,21,4680,0
8,28,3,2022,3,7662000832,45,46.44,27,28073,0
9,28,3,2022,8,7662000833,63,4.41,5,80824,0
10,28,3,2022,4,7662000834,37,98.69,10,31567,0
12,28,3,2022,6,7662000835,43,21.65,43,76578,0
13,28,3,2022,11,7662000836,34,786.39,43,77007,0
13,28,3,2022,7,7662000837,17,32.79,23,55606,0
13,28,3,2022,12,7662000838,61,823.05,2,72059,1
15,28,3,2022,12,7662000839,33,3.57,22,48438,0
15,28,3,2022,6,7662000840,56,61.12,34,14537,0
18,28,3,2022,1,7662000841,77,54.78,36,74633,0
22,28,3,2022,11,7662000842,70,1045.91,29,68973,1
22,28,3,2022,11,7662000843,44,8.01,40,29911,0
22,28,3,2022,0,7662000844,70,621.8,29,68973,1
22,28,3,2022,11,7662000845,61,1126.82,2,72059,1
23,28,3,2022,11,7662000846,61,908.46,2,72059,1
23,28,3,2022,5,7662000847,35,35.65,27,28405,0
1,29,3,2022,4,7662000848,60,75.16,1,36009,0
4,29,3,2022,4,7662000849,70,37.74,16,66070,0
10,29,3,2022,4,7662000850,26,194.74,5,80951,0
10,29,3,2022,4,7662000851,34,176.22,43,77007,0
11,29,3,2022,3,7662000852,38,73.91,31,7208,0
11,29,3,2022,8,7662000853,40,1.85,1,35776,0
14,29,3,2022,11,7662000854,31,2.72,6,6024,0
19,29,3,2022,6,7662000855,15,47.48,48,53228,0
19,29,3,2022,5,7662000856,29,226.1,1,35022,0
19,29,3,2022,7,7662000857,37,83.56,3,85020,0
20,29,3,2022,5,7662000858,31,4.56,38,16858,0
23,29,3,2022,5,7662000859,17,129.58,25,38677,0
0,30,3,2022,3,7662000860,21,17.8,10,31632,1
1,30,3,2022,11,7662000861,25,844.43,34,13304,1
1,30,3,2022,4,7662000862,21,287.07,10,31632,1
1,30,3,2022,12,7662000863,54,8.8,6,6441,0
3,30,3,2022,4,7662000864,21,320.93,10,31632,1
6,30,3,2022,11,7662000865,56,1.69,14,62424,0
8,30,3,2022,2,7662000866,19,26.21,47,99033,0
14,30,3,2022,7,7662000867,66,95.02,1,35581,0
14,30,3,2022,6,7662000868,45,75.89,12,50073,0
15,30,3,2022,6,7662000869,57,13.77,35,43903,0
16,30,3,2022,13,7662000870,51,3.69,29,68403,0
17,30,3,2022,13,7662000871,29,5.04,17,42701,0
17,30,3,2022,6,7662000872,31,9.86,3,85173,0
19,30,3,2022,7,7662000873,63,6.91,22,49632,0
19,30,3,2022,10,7662000874,60,2.13,23,55388,0
20,30,3,2022,10,7662000875,41,2.32,34,10604,0
20,30,3,2022,5,7662000876,35,180.22,43,77026,0
22,30,3,2022,12,7662000877,21,686.01,10,31632,1
22,30,3,2022,12,7662000878,21,874.83,10,31632,1
22,30,3,2022,12,7662000879,25,866.48,34,13304,1
22,30,3,2022,0,7662000880,25,487.15,34,13304,1
22,30,3,2022,11,7662000881,21,1051.95,10,31632,1
22,30,3,2022,12,7662000882,25,1014.26,34,13304,1
23,30,3,2022,6,7662000883,36,85.95,4,91206,0
23,30,3,2022,7,7662000884,21,22.1,10,31632,1
23,30,3,2022,7,7662000885,25,15.95,34,13304,1
23,30,3,2022,11,7662000886,21,955.57,10,31632,1
23,30,3,2022,12,7662000887,48,1.11,43,76665,0
23,30,3,2022,11,7662000888,21,934.9,10,31632,1
23,30,3,2022,0,7662000889,57,80.6,48,54654,0
0,31,3,2022,4,7662000890,21,310.48,10,31632,1
1,31,3,2022,2,7662000891,21,8.82,10,31632,1
1,31,3,2022,2,7662000892,36,55.21,42,37754,0
1,31,3,2022,11,7662000893,64,5.5,1,35651,0
3,31,3,2022,8,7662000894,21,837.11,10,31632,1
4,31,3,2022,9,7662000895,62,1.24,42,37165,0
4,31,3,2022,4,7662000896,30,72.01,32,87035,0
5,31,3,2022,3,7662000897,19,25.6,12,52563,0
5,31,3,2022,2,7662000898,23,69.58,43,78214,0
6,31,3,2022,4,7662000899,24,46.83,18,70726,0
7,31,3,2022,12,7662000900,65,5.41,34,12910,0
8,31,3,2022,2,7662000901,36,88.52,36,74047,0
9,31,3,2022,8,7662000902,76,106.26,43,75210,0
11,31,3,2022,3,7662000903,35,27.31,43,77026,0
15,31,3,2022,5,7662000904,73,85.62,38,15449,0
15,31,3,2022,11,7662000905,54,1108.62,43,76366,1
16,31,3,2022,5,7662000906,45,19.34,27,28073,0
17,31,3,2022,11,7662000907,21,1170.83,10,31632,1
18,31,3,2022,0,7662000908,31,31.4,9,32780,0
20,31,3,2022,7,7662000909,33,115.25,22,48438,0
21,31,3,2022,6,7662000910,26,31.54,18,71291,0
21,31,3,2022,1,7662000911,34,16.18,27,27258,0
22,31,3,2022,5,7662000912,25,17.91,34,13304,1
22,31,3,2022,11,7662000913,21,1080.47,10,31632,1
22,31,3,2022,11,7662000914,21,1048.63,10,31632,1
22,31,3,2022,8,7662000915,54,694.57,43,76366,1
22,31,3,2022,11,7662000916,54,1185.32,43,76366,1
23,31,3,2022,11,7662000917,54,856.78,43,76366,1
23,31,3,2022,8,7662000918,54,942.82,43,76366,1
23,31,3,2022,5,7662000919,25,19.74,34,13304,1
23,31,3,2022,12,7662000920,21,623.89,10,31632,1
23,31,3,2022,12,7662000921,54,875.12,43,76366,1
0,4,1,2022,11,7662000922,78,2.26,29,68932,0
0,4,1,2022,1,7662000923,47,98.7,4,91321,1
2,4,1,2022,3,7662000924,54,13.53,43,76366,1
3,4,1,2022,8,7662000925,56,6.9,34,10970,0
3,4,1,2022,1,7662000926,47,128.49,4,91321,1
3,4,1,2022,3,7662000927,54,26.98,26,59542,0
4,4,1,2022,2,7662000928,55,32.73,44,84325,0
5,4,1,2022,8,7662000929,89,24.85,4,95537,0
5,4,1,2022,3,7662000930,34,38.15,47,98027,0
6,4,1,2022,4,7662000931,38,208.93,49,25526,0
9,4,1,2022,4,7662000932,34,221.68,38,19149,0
10,4,1,2022,2,7662000933,51,38.45,49,26237,0
11,4,1,2022,8,7662000934,47,9.37,34,10962,0
12,4,1,2022,10,7662000935,67,48,18,70003,0
12,4,1,2022,7,7662000936,64,6.06,12,51453,0
13,4,1,2022,10,7662000937,45,19.48,20,20634,0
14,4,1,2022,6,7662000938,54,43.6,22,48154,0
15,4,1,2022,7,7662000939,25,42.59,22,48193,0
15,4,1,2022,10,7662000940,32,72.98,45,24433,0
16,4,1,2022,5,7662000941,54,19.3,43,76366,1
16,4,1,2022,1,7662000942,46,45.16,1,36617,0
17,4,1,2022,0,7662000943,42,72.04,50,82514,0
18,4,1,2022,9,7662000944,38,358.06,31,7208,0
18,4,1,2022,12,7662000945,23,3.11,43,78214,0
18,4,1,2022,10,7662000946,75,220.53,43,76566,0
20,4,1,2022,5,7662000947,26,22.97,44,84003,0
20,4,1,2022,13,7662000948,37,7.2,47,99323,0
21,4,1,2022,10,7662000949,19,46.2,25,38761,0
22,4,1,2022,8,7662000950,54,773.4,43,76366,1
22,4,1,2022,11,7662000951,54,992.2,43,76366,1
22,4,1,2022,9,7662000952,38,22.98,49,25526,0
23,4,1,2022,10,7662000953,29,27.98,28,58569,0
0,4,2,2022,4,7662000954,28,391.43,43,79842,1
1,4,2,2022,11,7662000955,47,1038.29,4,91321,1
2,4,2,2022,11,7662000956,28,897.66,43,79842,1
3,4,2,2022,4,7662000957,28,331.74,43,79842,1
4,4,2,2022,2,7662000958,23,51.63,22,49628,0
8,4,2,2022,4,7662000959,65,104.17,15,46946,0
8,4,2,2022,12,7662000960,59,6.4,21,4680,0
12,4,2,2022,1,7662000961,20,138.66,34,12534,0
14,4,2,2022,12,7662000962,28,3.17,34,13755,0
17,4,2,2022,0,7662000963,49,53.74,14,62360,0
21,4,2,2022,6,7662000964,35,21.43,50,82901,0
22,4,2,2022,10,7662000965,28,21.18,43,79842,1
0,4,3,2022,9,7662000966,28,795.73,43,79842,1
2,4,3,2022,12,7662000967,26,140.99,43,79085,0
2,4,3,2022,2,7662000968,17,9.47,42,37683,1
2,4,3,2022,11,7662000969,28,907.95,43,79842,1
2,4,3,2022,4,7662000970,25,369.14,34,14120,1
3,4,3,2022,4,7662000971,17,269.84,42,37683,1
3,4,3,2022,12,7662000972,28,895.53,43,79842,1
3,4,3,2022,4,7662000973,28,345.67,43,79842,1
3,4,3,2022,8,7662000974,17,798.46,42,37683,1
6,4,3,2022,4,7662000975,37,282.82,43,77417,1
8,4,3,2022,8,7662000976,51,30.73,49,26237,0
8,4,3,2022,4,7662000977,57,91.68,17,40209,0
13,4,3,2022,12,7662000978,37,136.8,10,31567,0
14,4,3,2022,5,7662000979,52,15.07,23,56592,0
15,4,3,2022,12,7662000980,35,8.98,20,21750,0
17,4,3,2022,1,7662000981,35,74.24,20,21750,0
21,4,3,2022,6,7662000982,29,88.72,26,59710,0
22,4,3,2022,11,7662000983,37,928.19,43,77417,1
22,4,3,2022,12,7662000984,17,871.92,42,37683,1
23,4,3,2022,11,7662000985,37,958.38,43,77417,1
23,4,3,2022,7,7662000986,25,18.52,34,14120,1
23,4,3,2022,6,7662000987,25,269.86,34,14120,1
23,4,3,2022,4,7662000988,37,282.97,43,77417,1
23,4,3,2022,12,7662000989,17,809.46,42,37683,1
23,4,3,2022,11,7662000990,37,1083.02,43,77417,1
23,4,3,2022,11,7662000991,17,994,42,37683,1
0,4,4,2022,8,7662000992,64,4.74,24,64630,0
0,4,4,2022,4,7662000993,38,295.47,43,77417,1
0,4,4,2022,4,7662000994,25,358.55,34,14120,1
0,4,4,2022,8,7662000995,17,857.34,42,37683,1
1,4,4,2022,2,7662000996,45,65.63,50,82221,0
1,4,4,2022,4,7662000997,17,335.96,42,37683,1
1,4,4,2022,2,7662000998,38,11.7,43,77417,1
2,4,4,2022,9,7662000999,45,31.7,4,93627,0
2,4,4,2022,11,7662001000,25,791.92,34,14120,1
4,4,4,2022,3,7662001001,48,62.98,43,75092,0
4,4,4,2022,12,7662001002,25,933.08,34,14120,1
11,4,4,2022,12,7662001003,63,30.83,28,58651,0
11,4,4,2022,4,7662001004,35,156.72,34,14037,0
13,4,4,2022,13,7662001005,71,5.31,10,39840,0
14,4,4,2022,0,7662001006,21,8.71,10,31632,0
15,4,4,2022,8,7662001007,17,907.76,42,37683,1
15,4,4,2022,7,7662001008,27,2.82,34,13647,0
16,4,4,2022,5,7662001009,46,72.97,32,87533,0
16,4,4,2022,0,7662001010,24,32.8,15,46765,0
18,4,4,2022,0,7662001011,45,12,38,16314,0
18,4,4,2022,13,7662001012,45,464.15,34,14778,0
18,4,4,2022,0,7662001013,35,107.6,50,82901,0
22,4,4,2022,8,7662001014,53,816.43,48,54896,1
22,4,4,2022,11,7662001015,17,1213.87,42,37683,1
23,4,4,2022,12,7662001016,38,814.74,43,77417,1
23,4,4,2022,5,7662001017,68,15.92,4,95528,0
23,4,4,2022,11,7662001018,38,853.84,43,77417,1
23,4,4,2022,6,7662001019,53,403.93,48,54896,1
0,4,5,2022,2,7662001020,54,24.84,48,54896,1
1,4,5,2022,2,7662001021,57,85.73,38,16239,0
1,4,5,2022,4,7662001022,54,319.57,48,54896,1
5,4,5,2022,2,7662001023,75,48.1,47,99113,0
6,4,5,2022,4,7662001024,35,197.43,50,82901,0
7,4,5,2022,2,7662001025,68,75.11,45,22151,0
9,4,5,2022,4,7662001026,27,102.48,34,13647,0
10,4,5,2022,9,7662001027,63,9.18,41,57340,0
10,4,5,2022,11,7662001028,54,2.12,31,8323,0
13,4,5,2022,7,7662001029,54,19.45,31,8323,0
13,4,5,2022,6,7662001030,43,316.71,45,22968,0
13,4,5,2022,11,7662001031,48,2.76,43,75092,0
15,4,5,2022,6,7662001032,31,2.4,16,66941,0
15,4,5,2022,10,7662001033,70,27.79,16,66070,0
17,4,5,2022,7,7662001034,39,58.84,35,45622,0
18,4,5,2022,10,7662001035,60,64.5,4,96037,0
21,4,5,2022,10,7662001036,31,80.04,23,56672,0
22,4,5,2022,11,7662001037,54,872.79,48,54896,1
22,4,5,2022,6,7662001038,29,80.54,28,58569,0
22,4,5,2022,10,7662001039,54,50.3,48,54896,1
23,4,5,2022,4,7662001040,54,307.8,48,54896,1
0,4,6,2022,4,7662001041,41,316.5,42,37132,1
2,4,6,2022,2,7662001042,45,72.1,38,16314,0
2,4,6,2022,2,7662001043,41,8.71,42,37132,1
3,4,6,2022,4,7662001044,41,285.75,42,37132,1
3,4,6,2022,2,7662001045,41,9.36,42,37132,1
7,4,6,2022,2,7662001046,41,85.89,37,97132,0
7,4,6,2022,2,7662001047,48,54.79,1,36749,0
8,4,6,2022,2,7662001048,48,61.25,34,11710,0
10,4,6,2022,11,7662001049,58,5.69,16,67556,0
12,4,6,2022,13,7662001050,58,4.51,25,39653,0
16,4,6,2022,7,7662001051,57,4.1,38,18917,0
16,4,6,2022,0,7662001052,48,110.95,43,76665,0
20,4,6,2022,7,7662001053,25,8.14,34,13304,0
22,4,6,2022,11,7662001054,35,7.91,47,98238,0
23,4,6,2022,11,7662001055,41,900.17,42,37132,1
23,4,6,2022,12,7662001056,41,744.64,42,37132,1
23,4,6,2022,11,7662001057,41,1173.54,42,37132,1
1,4,7,2022,2,7662001058,61,7.87,1,36009,1
1,4,7,2022,8,7662001059,37,793.53,12,50314,1
1,4,7,2022,8,7662001060,37,659.64,12,50314,1
2,4,7,2022,8,7662001061,37,650.82,12,50314,1
2,4,7,2022,2,7662001062,37,12.82,12,50314,1
3,4,7,2022,9,7662001063,38,32.65,41,57756,0
3,4,7,2022,4,7662001064,73,127.19,4,96038,0
3,4,7,2022,4,7662001065,57,132.51,14,61560,0
8,4,7,2022,8,7662001066,47,6.7,49,26339,0
9,4,7,2022,4,7662001067,31,193.1,24,64114,0
9,4,7,2022,3,7662001068,30,113.09,27,28654,0
9,4,7,2022,11,7662001069,27,86.53,43,79085,0
12,4,7,2022,5,7662001070,38,66.72,31,7208,0
12,4,7,2022,1,7662001071,64,50.39,43,79548,0
13,4,7,2022,13,7662001072,38,507.33,41,57756,0
13,4,7,2022,6,7662001073,51,37.07,36,74130,0
13,4,7,2022,11,7662001074,37,948.76,12,50314,1
15,4,7,2022,12,7662001075,35,4.83,45,22213,0
15,4,7,2022,12,7662001076,48,11.98,43,75092,0
15,4,7,2022,13,7662001077,93,7.99,17,41836,0
15,4,7,2022,6,7662001078,30,57.37,35,45307,0
15,4,7,2022,5,7662001079,48,29.93,23,55128,0
16,4,7,2022,13,7662001080,56,3.49,10,31561,0
18,4,7,2022,5,7662001081,61,116.09,35,43330,0
19,4,7,2022,11,7662001082,61,885.19,1,36009,1
19,4,7,2022,10,7662001083,73,1.37,43,76631,0
22,4,7,2022,10,7662001084,38,76.22,23,56321,0
